datetime,month,hour,irradiance_w_m2,ambient_temp_c,panel_temp_c,power_output_kw,electricity_price_kwh
2024-01-17 06:00:00,1,6,385.54,8.01,28.01,3.428,0.111
2024-01-17 07:00:00,1,7,466.73,6.41,26.41,4.177,0.12
2024-01-17 08:00:00,1,8,513.84,1.03,21.03,4.698,0.129
2024-01-17 09:00:00,1,9,551.95,2.85,22.85,5.01,0.111
2024-01-17 10:00:00,1,10,559.1,9.05,29.05,4.95,0.116
2024-01-17 11:00:00,1,11,582.07,9.46,29.46,5.145,0.117
2024-01-17 12:00:00,1,12,581.07,3.5,23.5,5.261,0.158
2024-01-17 13:00:00,1,13,582.62,5.02,25.02,5.243,0.205
2024-01-17 14:00:00,1,14,554.33,3.75,23.75,5.014,0.202
2024-01-17 15:00:00,1,15,547.42,8.39,28.39,4.86,0.195
2024-01-17 16:00:00,1,16,491.48,1.38,21.38,4.487,0.196
2024-01-17 17:00:00,1,17,437.32,6.96,26.96,3.905,0.19
2024-01-17 18:00:00,1,18,380.21,4.49,24.49,3.429,0.159
2024-01-17 19:00:00,1,19,0,-2.44,-2.44,0,0.099
2024-01-17 20:00:00,1,20,0,0.49,0.49,0,0.097
2024-01-17 21:00:00,1,21,0,0.28,0.28,0,0.084
2024-01-17 22:00:00,1,22,0,-2.12,-2.12,0,0.088
2024-01-17 23:00:00,1,23,0,-4.52,-4.52,0,0.09
2024-01-18 00:00:00,1,0,0,2.94,2.94,0,0.091
2024-01-18 01:00:00,1,1,0,-3.89,-3.89,0,0.1
2024-01-18 02:00:00,1,2,0,0.97,0.97,0,0.082
2024-01-18 03:00:00,1,3,0,0.15,0.15,0,0.087
2024-01-18 04:00:00,1,4,0,-3.56,-3.56,0,0.091
2024-01-18 05:00:00,1,5,0,1.15,1.15,0,0.087
2024-01-18 06:00:00,1,6,406.57,4.17,24.17,3.671,0.106
2024-01-18 07:00:00,1,7,434.47,9.75,29.75,3.836,0.119
2024-01-18 08:00:00,1,8,519.53,5.07,25.07,4.674,0.12
2024-01-18 09:00:00,1,9,540.23,3.9,23.9,4.883,0.122
2024-01-18 10:00:00,1,10,563.35,9.81,29.81,4.973,0.103
2024-01-18 11:00:00,1,11,586.98,7.89,27.89,5.222,0.125
2024-01-18 12:00:00,1,12,610.86,6.28,26.28,5.47,0.192
2024-01-18 13:00:00,1,13,574.96,3.33,23.33,5.209,0.182
2024-01-18 14:00:00,1,14,560.21,8.14,28.14,4.979,0.194
2024-01-18 15:00:00,1,15,549.24,4.65,24.65,4.95,0.187
2024-01-18 16:00:00,1,16,482.52,8.11,28.11,4.289,0.194
2024-01-18 17:00:00,1,17,443.5,4.58,24.58,3.998,0.157
2024-01-18 18:00:00,1,18,381.68,1.99,21.99,3.476,0.202
2024-01-18 19:00:00,1,19,0,0.15,0.15,0,0.102
2024-01-18 20:00:00,1,20,0,0.43,0.43,0,0.087
2024-01-18 21:00:00,1,21,0,2.53,2.53,0,0.086
2024-01-18 22:00:00,1,22,0,-1.43,-1.43,0,0.098
2024-01-18 23:00:00,1,23,0,3.66,3.66,0,0.089
2024-01-19 00:00:00,1,0,0,-3.76,-3.76,0,0.089
2024-01-19 01:00:00,1,1,0,3.89,3.89,0,0.097
2024-01-19 02:00:00,1,2,0,3.95,3.95,0,0.09
2024-01-19 03:00:00,1,3,0,4.74,4.74,0,0.092
2024-01-19 04:00:00,1,4,0,-0.02,-0.02,0,0.1
2024-01-19 05:00:00,1,5,0,0.19,0.19,0,0.098
2024-01-19 06:00:00,1,6,246.31,7.27,27.27,2.197,0.121
2024-01-19 07:00:00,1,7,320.34,8.22,28.22,2.846,0.113
2024-01-19 08:00:00,1,8,366.09,0.8,20.8,3.35,0.112
2024-01-19 09:00:00,1,9,370.99,6.03,26.03,3.325,0.124
2024-01-19 10:00:00,1,10,348.78,3.52,23.52,3.158,0.129
2024-01-19 11:00:00,1,11,474.33,3.53,23.53,4.294,0.111
2024-01-19 12:00:00,1,12,473.75,9.8,29.8,4.182,0.159
2024-01-19 13:00:00,1,13,399.01,6.38,26.38,3.571,0.195
2024-01-19 14:00:00,1,14,453.15,6.79,26.79,4.049,0.162
2024-01-19 15:00:00,1,15,409.46,6.08,26.08,3.669,0.157
2024-01-19 16:00:00,1,16,377.85,0.67,20.67,3.46,0.173
2024-01-19 17:00:00,1,17,322.31,3.83,23.83,2.914,0.185
2024-01-19 18:00:00,1,18,315.91,6.79,26.79,2.823,0.174
2024-01-19 19:00:00,1,19,0,2.63,2.63,0,0.093
2024-01-19 20:00:00,1,20,0,0.29,0.29,0,0.09
2024-01-19 21:00:00,1,21,0,1.5,1.5,0,0.087
2024-01-19 22:00:00,1,22,0,-3.87,-3.87,0,0.097
2024-01-19 23:00:00,1,23,0,-0.01,-0.01,0,0.09
2024-01-20 00:00:00,1,0,0,0.62,0.62,0,0.087
2024-01-20 01:00:00,1,1,0,-2.4,-2.4,0,0.091
2024-01-20 02:00:00,1,2,0,4.96,4.96,0,0.088
2024-01-20 03:00:00,1,3,0,4.16,4.16,0,0.092
2024-01-20 04:00:00,1,4,0,-3.77,-3.77,0,0.099
2024-01-20 05:00:00,1,5,0,-0.48,-0.48,0,0.1
2024-01-20 06:00:00,1,6,383.51,4.45,24.45,3.459,0.123
2024-01-20 07:00:00,1,7,444.55,8.46,28.46,3.946,0.113
2024-01-20 08:00:00,1,8,501.69,0.65,20.65,4.594,0.13
2024-01-20 09:00:00,1,9,549.89,8.51,28.51,4.879,0.131
2024-01-20 10:00:00,1,10,584.95,6.38,26.38,5.236,0.118
2024-01-20 11:00:00,1,11,581.22,1.21,21.21,5.31,0.107
2024-01-20 12:00:00,1,12,581.05,7.9,27.9,5.169,0.183
2024-01-20 13:00:00,1,13,605.33,3.69,23.69,5.477,0.183
2024-01-20 14:00:00,1,14,556.65,6.12,26.12,4.987,0.17
2024-01-20 15:00:00,1,15,550.18,10.0,30.0,4.853,0.181
2024-01-20 16:00:00,1,16,512.93,7.69,27.69,4.567,0.159
2024-01-20 17:00:00,1,17,457.46,9.72,29.72,4.039,0.177
2024-01-20 18:00:00,1,18,393.78,6.8,26.8,3.518,0.199
2024-01-20 19:00:00,1,19,0,2.8,2.8,0,0.095
2024-01-20 20:00:00,1,20,0,-3.18,-3.18,0,0.101
2024-01-20 21:00:00,1,21,0,-0.67,-0.67,0,0.1
2024-01-20 22:00:00,1,22,0,-4.45,-4.45,0,0.084
2024-01-20 23:00:00,1,23,0,-3.47,-3.47,0,0.085
2024-01-21 00:00:00,1,0,0,-1.77,-1.77,0,0.096
2024-01-21 01:00:00,1,1,0,-1.54,-1.54,0,0.101
2024-01-21 02:00:00,1,2,0,3.95,3.95,0,0.099
2024-01-21 03:00:00,1,3,0,-2.49,-2.49,0,0.095
2024-01-21 04:00:00,1,4,0,0.51,0.51,0,0.085
2024-01-21 05:00:00,1,5,0,-1.97,-1.97,0,0.093
2024-01-21 06:00:00,1,6,253.49,5.03,25.03,2.281,0.131
2024-01-21 07:00:00,1,7,330.58,1.54,21.54,3.016,0.125
2024-01-21 08:00:00,1,8,384.25,6.05,26.05,3.444,0.12
2024-01-21 09:00:00,1,9,327.93,8.25,28.25,2.913,0.104
2024-01-21 10:00:00,1,10,410.04,6.41,26.41,3.67,0.123
2024-01-21 11:00:00,1,11,405.33,7.67,27.67,3.609,0.122
2024-01-21 12:00:00,1,12,435.26,4.98,24.98,3.918,0.169
2024-01-21 13:00:00,1,13,413.21,9.57,29.57,3.651,0.195
2024-01-21 14:00:00,1,14,378.02,6.85,26.85,3.377,0.159
2024-01-21 15:00:00,1,15,372.46,0.6,20.6,3.411,0.179
2024-01-21 16:00:00,1,16,360.67,2.04,22.04,3.284,0.171
2024-01-21 17:00:00,1,17,337.4,7.18,27.18,3.01,0.198
2024-01-21 18:00:00,1,18,250.46,9.75,29.75,2.211,0.174
2024-01-21 19:00:00,1,19,0,0.62,0.62,0,0.088
2024-01-21 20:00:00,1,20,0,-0.34,-0.34,0,0.087
2024-01-21 21:00:00,1,21,0,-2.52,-2.52,0,0.084
2024-01-21 22:00:00,1,22,0,-2.1,-2.1,0,0.09
2024-01-21 23:00:00,1,23,0,1.15,1.15,0,0.087
2024-01-22 00:00:00,1,0,0,3.65,3.65,0,0.085
2024-01-22 01:00:00,1,1,0,-1.73,-1.73,0,0.094
2024-01-22 02:00:00,1,2,0,-1.87,-1.87,0,0.097
2024-01-22 03:00:00,1,3,0,-0.02,-0.02,0,0.092
2024-01-22 04:00:00,1,4,0,-0.01,-0.01,0,0.088
2024-01-22 05:00:00,1,5,0,-4.77,-4.77,0,0.101
2024-01-22 06:00:00,1,6,418.67,5.05,25.05,3.767,0.109
2024-01-22 07:00:00,1,7,433.79,3.53,23.53,3.927,0.118
2024-01-22 08:00:00,1,8,506.17,8.82,28.82,4.486,0.117
2024-01-22 09:00:00,1,9,555.31,5.37,25.37,4.99,0.116
2024-01-22 10:00:00,1,10,582.31,8.82,28.82,5.161,0.126
2024-01-22 11:00:00,1,11,589.21,3.66,23.66,5.331,0.12
2024-01-22 12:00:00,1,12,602.13,1.95,21.95,5.485,0.159
2024-01-22 13:00:00,1,13,603.76,5.04,25.04,5.433,0.169
2024-01-22 14:00:00,1,14,580.42,9.89,29.89,5.122,0.161
2024-01-22 15:00:00,1,15,537.18,9.75,29.75,4.743,0.195
2024-01-22 16:00:00,1,16,517.56,3.39,23.39,4.688,0.193
2024-01-22 17:00:00,1,17,452.13,1.99,21.99,4.118,0.18
2024-01-22 18:00:00,1,18,385.48,0.45,20.45,3.532,0.172
2024-01-22 19:00:00,1,19,0,-0.26,-0.26,0,0.091
2024-01-22 20:00:00,1,20,0,1.06,1.06,0,0.092
2024-01-22 21:00:00,1,21,0,-1.72,-1.72,0,0.094
2024-01-22 22:00:00,1,22,0,-3.37,-3.37,0,0.102
2024-01-22 23:00:00,1,23,0,2.39,2.39,0,0.088
2024-01-23 00:00:00,1,0,0,-1.64,-1.64,0,0.099
2024-01-23 01:00:00,1,1,0,0.32,0.32,0,0.096
2024-01-23 02:00:00,1,2,0,-2.0,-2.0,0,0.098
2024-01-23 03:00:00,1,3,0,-1.32,-1.32,0,0.095
2024-01-23 04:00:00,1,4,0,4.8,4.8,0,0.094
2024-01-23 05:00:00,1,5,0,2.97,2.97,0,0.097
2024-01-23 06:00:00,1,6,381.07,6.88,26.88,3.404,0.117
2024-01-23 07:00:00,1,7,463.08,9.67,29.67,4.09,0.126
2024-01-23 08:00:00,1,8,508.86,5.78,25.78,4.565,0.121
2024-01-23 09:00:00,1,9,546.58,1.71,21.71,4.984,0.122
2024-01-23 10:00:00,1,10,559.12,8.41,28.41,4.963,0.123
2024-01-23 11:00:00,1,11,611.11,0.32,20.32,5.603,0.106
2024-01-23 12:00:00,1,12,592.55,0.19,20.19,5.436,0.163
2024-01-23 13:00:00,1,13,589.6,6.91,26.91,5.266,0.194
2024-01-23 14:00:00,1,14,588.12,9.21,29.21,5.204,0.192
2024-01-23 15:00:00,1,15,526.94,0.62,20.62,4.826,0.165
2024-01-23 16:00:00,1,16,506.49,3.25,23.25,4.59,0.181
2024-01-23 17:00:00,1,17,438.69,3.14,23.14,3.978,0.201
2024-01-23 18:00:00,1,18,394.17,3.42,23.42,3.57,0.194
2024-01-23 19:00:00,1,19,0,2.21,2.21,0,0.095
2024-01-23 20:00:00,1,20,0,1.93,1.93,0,0.094
2024-01-23 21:00:00,1,21,0,-3.08,-3.08,0,0.087
2024-01-23 22:00:00,1,22,0,0.58,0.58,0,0.086
2024-01-23 23:00:00,1,23,0,4.73,4.73,0,0.088
2024-01-24 00:00:00,1,0,0,-2.11,-2.11,0,0.086
2024-01-24 01:00:00,1,1,0,2.05,2.05,0,0.088
2024-01-24 02:00:00,1,2,0,-1.51,-1.51,0,0.101
2024-01-24 03:00:00,1,3,0,2.95,2.95,0,0.087
2024-01-24 04:00:00,1,4,0,-3.78,-3.78,0,0.096
2024-01-24 05:00:00,1,5,0,-1.2,-1.2,0,0.102
2024-01-24 06:00:00,1,6,418.18,8.18,28.18,3.716,0.127
2024-01-24 07:00:00,1,7,443.27,2.9,22.9,4.023,0.124
2024-01-24 08:00:00,1,8,497.7,3.46,23.46,4.507,0.111
2024-01-24 09:00:00,1,9,529.5,4.79,24.79,4.77,0.119
2024-01-24 10:00:00,1,10,581.05,9.33,29.33,5.139,0.107
2024-01-24 11:00:00,1,11,596.66,6.16,26.16,5.345,0.11
2024-01-24 12:00:00,1,12,601.24,6.7,26.7,5.374,0.187
2024-01-24 13:00:00,1,13,589.72,0.52,20.52,5.402,0.191
2024-01-24 14:00:00,1,14,584.04,1.01,21.01,5.34,0.155
2024-01-24 15:00:00,1,15,558.59,5.5,25.5,5.017,0.175
2024-01-24 16:00:00,1,16,515.14,9.35,29.35,4.556,0.179
2024-01-24 17:00:00,1,17,470.32,1.99,21.99,4.284,0.171
2024-01-24 18:00:00,1,18,416.32,6.46,26.46,3.725,0.159
2024-01-24 19:00:00,1,19,0,0.74,0.74,0,0.093
2024-01-24 20:00:00,1,20,0,2.23,2.23,0,0.101
2024-01-24 21:00:00,1,21,0,4.13,4.13,0,0.086
2024-01-24 22:00:00,1,22,0,3.82,3.82,0,0.086
2024-01-24 23:00:00,1,23,0,4.2,4.2,0,0.102
2024-01-25 00:00:00,1,0,0,-1.03,-1.03,0,0.092
2024-01-25 01:00:00,1,1,0,4.37,4.37,0,0.101
2024-01-25 02:00:00,1,2,0,4.26,4.26,0,0.1
2024-01-25 03:00:00,1,3,0,-4.91,-4.91,0,0.093
2024-01-25 04:00:00,1,4,0,-3.93,-3.93,0,0.102
2024-01-25 05:00:00,1,5,0,-2.15,-2.15,0,0.102
2024-01-25 06:00:00,1,6,79.51,5.43,25.43,0.714,0.131
2024-01-25 07:00:00,1,7,87.46,8.51,28.51,0.776,0.109
2024-01-25 08:00:00,1,8,66.25,1.13,21.13,0.605,0.117
2024-01-25 09:00:00,1,9,74.3,2.57,22.57,0.675,0.125
2024-01-25 10:00:00,1,10,122.41,7.91,27.91,1.089,0.126
2024-01-25 11:00:00,1,11,160.89,1.75,21.75,1.467,0.13
2024-01-25 12:00:00,1,12,121.83,8.27,28.27,1.082,0.159
2024-01-25 13:00:00,1,13,81.24,6.69,26.69,0.726,0.162
2024-01-25 14:00:00,1,14,85.76,3.24,23.24,0.777,0.168
2024-01-25 15:00:00,1,15,135.76,2.36,22.36,1.235,0.203
2024-01-25 16:00:00,1,16,122.29,3.02,23.02,1.109,0.156
2024-01-25 17:00:00,1,17,107.77,6.54,26.54,0.964,0.158
2024-01-25 18:00:00,1,18,64.54,1.18,21.18,0.59,0.175
2024-01-25 19:00:00,1,19,0,0.03,0.03,0,0.1
2024-01-25 20:00:00,1,20,0,2.04,2.04,0,0.088
2024-01-25 21:00:00,1,21,0,-3.83,-3.83,0,0.1
2024-01-25 22:00:00,1,22,0,-2.05,-2.05,0,0.094
2024-01-25 23:00:00,1,23,0,-2.81,-2.81,0,0.085
2024-01-26 00:00:00,1,0,0,-3.47,-3.47,0,0.097
2024-01-26 01:00:00,1,1,0,1.06,1.06,0,0.09
2024-01-26 02:00:00,1,2,0,0.49,0.49,0,0.091
2024-01-26 03:00:00,1,3,0,0.38,0.38,0,0.095
2024-01-26 04:00:00,1,4,0,-2.82,-2.82,0,0.087
2024-01-26 05:00:00,1,5,0,2.55,2.55,0,0.099
2024-01-26 06:00:00,1,6,397.87,0.82,20.82,3.641,0.124
2024-01-26 07:00:00,1,7,454.33,0.78,20.78,4.158,0.105
2024-01-26 08:00:00,1,8,500.22,5.48,25.48,4.493,0.12
2024-01-26 09:00:00,1,9,534.55,1.5,21.5,4.878,0.119
2024-01-26 10:00:00,1,10,561.42,1.16,21.16,5.13,0.12
2024-01-26 11:00:00,1,11,593.6,0.91,20.91,5.43,0.127
2024-01-26 12:00:00,1,12,600.53,4.53,24.53,5.415,0.178
2024-01-26 13:00:00,1,13,591.68,0.58,20.58,5.419,0.195
2024-01-26 14:00:00,1,14,569.04,7.23,27.23,5.076,0.196
2024-01-26 15:00:00,1,15,544.55,7.46,27.46,4.853,0.157
2024-01-26 16:00:00,1,16,482.55,3.45,23.45,4.37,0.205
2024-01-26 17:00:00,1,17,434.52,9.35,29.35,3.843,0.202
2024-01-26 18:00:00,1,18,396.35,0.32,20.32,3.634,0.193
2024-01-26 19:00:00,1,19,0,2.66,2.66,0,0.102
2024-01-26 20:00:00,1,20,0,1.46,1.46,0,0.09
2024-01-26 21:00:00,1,21,0,4.93,4.93,0,0.09
2024-01-26 22:00:00,1,22,0,3.7,3.7,0,0.1
2024-01-26 23:00:00,1,23,0,-1.24,-1.24,0,0.096
2024-01-27 00:00:00,1,0,0,1.62,1.62,0,0.093
2024-01-27 01:00:00,1,1,0,1.54,1.54,0,0.089
2024-01-27 02:00:00,1,2,0,-3.22,-3.22,0,0.093
2024-01-27 03:00:00,1,3,0,0.29,0.29,0,0.097
2024-01-27 04:00:00,1,4,0,-2.77,-2.77,0,0.082
2024-01-27 05:00:00,1,5,0,-4.77,-4.77,0,0.088
2024-01-27 06:00:00,1,6,401.78,6.73,26.73,3.591,0.119
2024-01-27 07:00:00,1,7,441.66,8.23,28.23,3.924,0.113
2024-01-27 08:00:00,1,8,517.5,2.76,22.76,4.699,0.125
2024-01-27 09:00:00,1,9,553.8,1.13,21.13,5.061,0.116
2024-01-27 10:00:00,1,10,588.56,7.66,27.66,5.241,0.103
2024-01-27 11:00:00,1,11,577.22,2.06,22.06,5.256,0.104
2024-01-27 12:00:00,1,12,608.13,5.98,25.98,5.452,0.157
2024-01-27 13:00:00,1,13,589.28,7.41,27.41,5.252,0.167
2024-01-27 14:00:00,1,14,587.75,2.17,22.17,5.35,0.158
2024-01-27 15:00:00,1,15,532.99,5.04,25.04,4.796,0.196
2024-01-27 16:00:00,1,16,492.76,7.32,27.32,4.394,0.185
2024-01-27 17:00:00,1,17,444.59,6.73,26.73,3.974,0.17
2024-01-27 18:00:00,1,18,406.41,1.43,21.43,3.71,0.166
2024-01-27 19:00:00,1,19,0,-1.99,-1.99,0,0.083
2024-01-27 20:00:00,1,20,0,4.49,4.49,0,0.1
2024-01-27 21:00:00,1,21,0,4.12,4.12,0,0.095
2024-01-27 22:00:00,1,22,0,-0.73,-0.73,0,0.092
2024-01-27 23:00:00,1,23,0,4.72,4.72,0,0.101
2024-01-28 00:00:00,1,0,0,1.71,1.71,0,0.098
2024-01-28 01:00:00,1,1,0,-1.81,-1.81,0,0.09
2024-01-28 02:00:00,1,2,0,-3.51,-3.51,0,0.09
2024-01-28 03:00:00,1,3,0,2.54,2.54,0,0.091
2024-01-28 04:00:00,1,4,0,3.49,3.49,0,0.088
2024-01-28 05:00:00,1,5,0,2.08,2.08,0,0.098
2024-01-28 06:00:00,1,6,402.5,9.15,29.15,3.562,0.132
2024-01-28 07:00:00,1,7,437.13,5.57,25.57,3.925,0.11
2024-01-28 08:00:00,1,8,505.87,2.03,22.03,4.607,0.131
2024-01-28 09:00:00,1,9,525.12,8.47,28.47,4.66,0.125
2024-01-28 10:00:00,1,10,563.94,1.9,21.9,5.138,0.123
2024-01-28 11:00:00,1,11,608.13,6.03,26.03,5.451,0.109
2024-01-28 12:00:00,1,12,608.97,7.62,27.62,5.423,0.183
2024-01-28 13:00:00,1,13,607.96,4.79,24.79,5.476,0.172
2024-01-28 14:00:00,1,14,553.82,9.57,29.57,4.893,0.202
2024-01-28 15:00:00,1,15,526.11,9.62,29.62,4.648,0.205
2024-01-28 16:00:00,1,16,489.7,4.79,24.79,4.411,0.185
2024-01-28 17:00:00,1,17,468.37,2.05,22.05,4.265,0.183
2024-01-28 18:00:00,1,18,395.23,7.76,27.76,3.518,0.182
2024-01-28 19:00:00,1,19,0,-1.41,-1.41,0,0.087
2024-01-28 20:00:00,1,20,0,0.13,0.13,0,0.092
2024-01-28 21:00:00,1,21,0,-4.01,-4.01,0,0.102
2024-01-28 22:00:00,1,22,0,-0.31,-0.31,0,0.099
2024-01-28 23:00:00,1,23,0,4.14,4.14,0,0.089
2024-01-29 00:00:00,1,0,0,-0.86,-0.86,0,0.093
2024-01-29 01:00:00,1,1,0,-2.79,-2.79,0,0.085
2024-01-29 02:00:00,1,2,0,-2.39,-2.39,0,0.101
2024-01-29 03:00:00,1,3,0,0.79,0.79,0,0.09
2024-01-29 04:00:00,1,4,0,-3.48,-3.48,0,0.089
2024-01-29 05:00:00,1,5,0,-1.2,-1.2,0,0.099
2024-01-29 06:00:00,1,6,292.37,4.99,24.99,2.631,0.124
2024-01-29 07:00:00,1,7,345.29,2.57,22.57,3.138,0.132
2024-01-29 08:00:00,1,8,349.06,6.42,26.42,3.124,0.108
2024-01-29 09:00:00,1,9,343.18,7.95,27.95,3.052,0.125
2024-01-29 10:00:00,1,10,449.04,4.88,24.88,4.043,0.119
2024-01-29 11:00:00,1,11,362.88,6.42,26.42,3.247,0.104
2024-01-29 12:00:00,1,12,473.42,8.47,28.47,4.202,0.188
2024-01-29 13:00:00,1,13,404.84,7.64,27.64,3.605,0.197
2024-01-29 14:00:00,1,14,424.99,2.31,22.31,3.866,0.155
2024-01-29 15:00:00,1,15,365.26,5.06,25.06,3.287,0.186
2024-01-29 16:00:00,1,16,361.65,6.67,26.67,3.233,0.179
2024-01-29 17:00:00,1,17,271.66,4.88,24.88,2.446,0.183
2024-01-29 18:00:00,1,18,282.35,0.12,20.12,2.591,0.169
2024-01-29 19:00:00,1,19,0,4.77,4.77,0,0.082
2024-01-29 20:00:00,1,20,0,3.13,3.13,0,0.095
2024-01-29 21:00:00,1,21,0,3.06,3.06,0,0.1
2024-01-29 22:00:00,1,22,0,-3.93,-3.93,0,0.084
2024-01-29 23:00:00,1,23,0,-3.51,-3.51,0,0.086
2024-01-30 00:00:00,1,0,0,0.26,0.26,0,0.098
2024-01-30 01:00:00,1,1,0,-2.33,-2.33,0,0.09
2024-01-30 02:00:00,1,2,0,-1.27,-1.27,0,0.09
2024-01-30 03:00:00,1,3,0,0.65,0.65,0,0.102
2024-01-30 04:00:00,1,4,0,-2.74,-2.74,0,0.096
2024-01-30 05:00:00,1,5,0,3.48,3.48,0,0.095
2024-01-30 06:00:00,1,6,410.38,8.58,28.58,3.641,0.106
2024-01-30 07:00:00,1,7,453.87,3.79,23.79,4.105,0.105
2024-01-30 08:00:00,1,8,486.86,0.09,20.09,4.468,0.118
2024-01-30 09:00:00,1,9,552.8,4.34,24.34,4.988,0.12
2024-01-30 10:00:00,1,10,557.02,8.58,28.58,4.941,0.119
2024-01-30 11:00:00,1,11,581.64,0.43,20.43,5.331,0.129
2024-01-30 12:00:00,1,12,599.02,8.88,28.88,5.308,0.157
2024-01-30 13:00:00,1,13,610.21,0.74,20.74,5.585,0.2
2024-01-30 14:00:00,1,14,554.52,5.64,25.64,4.978,0.201
2024-01-30 15:00:00,1,15,559.88,3.14,23.14,5.076,0.184
2024-01-30 16:00:00,1,16,508.51,7.52,27.52,4.53,0.175
2024-01-30 17:00:00,1,17,438.26,0.77,20.77,4.011,0.167
2024-01-30 18:00:00,1,18,395.57,8.35,28.35,3.512,0.2
2024-01-30 19:00:00,1,19,0,-1.68,-1.68,0,0.097
2024-01-30 20:00:00,1,20,0,-3.6,-3.6,0,0.102
2024-01-30 21:00:00,1,21,0,2.24,2.24,0,0.092
2024-01-30 22:00:00,1,22,0,4.74,4.74,0,0.083
2024-01-30 23:00:00,1,23,0,-0.63,-0.63,0,0.099
2024-01-31 00:00:00,1,0,0,-1.59,-1.59,0,0.097
2024-01-31 01:00:00,1,1,0,4.55,4.55,0,0.09
2024-01-31 02:00:00,1,2,0,2.74,2.74,0,0.083
2024-01-31 03:00:00,1,3,0,-2.27,-2.27,0,0.102
2024-01-31 04:00:00,1,4,0,-0.09,-0.09,0,0.089
2024-01-31 05:00:00,1,5,0,4.41,4.41,0,0.091
2024-01-31 06:00:00,1,6,292.85,6.8,26.8,2.617,0.106
2024-01-31 07:00:00,1,7,343.16,6.19,26.19,3.074,0.124
2024-01-31 08:00:00,1,8,315.42,0.82,20.82,2.886,0.124
2024-01-31 09:00:00,1,9,404.95,6.34,26.34,3.625,0.113
2024-01-31 10:00:00,1,10,344.52,1.07,21.07,3.149,0.112
2024-01-31 11:00:00,1,11,387.92,3.6,23.6,3.511,0.107
2024-01-31 12:00:00,1,12,413.86,1.87,21.87,3.771,0.183
2024-01-31 13:00:00,1,13,359.03,4.08,24.08,3.243,0.173
2024-01-31 14:00:00,1,14,412.48,0.93,20.93,3.773,0.171
2024-01-31 15:00:00,1,15,356.46,3.85,23.85,3.223,0.174
2024-01-31 16:00:00,1,16,390.11,0.85,20.85,3.569,0.2
2024-01-31 17:00:00,1,17,322.74,9.78,29.78,2.849,0.163
2024-01-31 18:00:00,1,18,251.11,3.81,23.81,2.271,0.17
2024-01-31 19:00:00,1,19,0,-0.07,-0.07,0,0.083
2024-01-31 20:00:00,1,20,0,-0.65,-0.65,0,0.09
2024-01-31 21:00:00,1,21,0,-0.16,-0.16,0,0.084
2024-01-31 22:00:00,1,22,0,-2.48,-2.48,0,0.087
2024-01-31 23:00:00,1,23,0,1.25,1.25,0,0.094
2024-02-01 00:00:00,2,0,0,-3.04,-3.04,0,0.084
2024-02-01 01:00:00,2,1,0,-1.95,-1.95,0,0.101
2024-02-01 02:00:00,2,2,0,-1.68,-1.68,0,0.094
2024-02-01 03:00:00,2,3,0,3.04,3.04,0,0.089
2024-02-01 04:00:00,2,4,0,-1.65,-1.65,0,0.098
2024-02-01 05:00:00,2,5,0,3.6,3.6,0,0.101
2024-02-01 06:00:00,2,6,265.65,1.36,21.36,2.426,0.131
2024-02-01 07:00:00,2,7,299.45,2.01,22.01,2.727,0.132
2024-02-01 08:00:00,2,8,329.14,9.69,29.69,2.907,0.124
2024-02-01 09:00:00,2,9,387.21,4.91,24.91,3.486,0.11
2024-02-01 10:00:00,2,10,437.53,3.76,23.76,3.957,0.115
2024-02-01 11:00:00,2,11,422.8,1.14,21.14,3.864,0.121
2024-02-01 12:00:00,2,12,441.81,5.46,25.46,3.969,0.183
2024-02-01 13:00:00,2,13,410.68,9.53,29.53,3.629,0.19
2024-02-01 14:00:00,2,14,377.32,4.38,24.38,3.404,0.19
2024-02-01 15:00:00,2,15,411.01,8.19,28.19,3.652,0.175
2024-02-01 16:00:00,2,16,363.33,4.99,24.99,3.27,0.167
2024-02-01 17:00:00,2,17,335.68,6.59,26.59,3.002,0.194
2024-02-01 18:00:00,2,18,319.26,0.74,20.74,2.922,0.179
2024-02-01 19:00:00,2,19,0,-0.99,-0.99,0,0.092
2024-02-01 20:00:00,2,20,0,4.2,4.2,0,0.096
2024-02-01 21:00:00,2,21,0,0.44,0.44,0,0.098
2024-02-01 22:00:00,2,22,0,-1.4,-1.4,0,0.1
2024-02-01 23:00:00,2,23,0,0.37,0.37,0,0.095
2024-02-02 00:00:00,2,0,0,-4.15,-4.15,0,0.097
2024-02-02 01:00:00,2,1,0,1.58,1.58,0,0.089
2024-02-02 02:00:00,2,2,0,1.47,1.47,0,0.083
2024-02-02 03:00:00,2,3,0,4.84,4.84,0,0.096
2024-02-02 04:00:00,2,4,0,-1.0,-1.0,0,0.097
2024-02-02 05:00:00,2,5,0,4.66,4.66,0,0.091
2024-02-02 06:00:00,2,6,390.35,0.11,20.11,3.582,0.118
2024-02-02 07:00:00,2,7,454.98,5.19,25.19,4.092,0.12
2024-02-02 08:00:00,2,8,495.65,4.46,24.46,4.47,0.126
2024-02-02 09:00:00,2,9,541.44,5.89,25.89,4.856,0.113
2024-02-02 10:00:00,2,10,557.39,0.25,20.25,5.112,0.115
2024-02-02 11:00:00,2,11,577.83,9.62,29.62,5.104,0.131
2024-02-02 12:00:00,2,12,592.48,1.42,21.42,5.409,0.178
