station_id,station_name,latitude,longitude,date,depth_m,temperature_c,salinity_psu,dissolved_oxygen_ml_l
STATION_C,South Atlantic,-35.0,-20.0,2022-03-01,200,7.97,35.98,4.94
STATION_C,South Atlantic,-35.0,-20.0,2022-03-01,500,3.05,35.5,4.25
STATION_A,North Pacific,45.0,-150.0,2022-04-01,0,18.11,33.5,6.09
STATION_A,North Pacific,45.0,-150.0,2022-04-01,50,14.86,33.65,5.41
STATION_A,North Pacific,45.0,-150.0,2022-04-01,100,13.11,33.79,4.89
STATION_A,North Pacific,45.0,-150.0,2022-04-01,200,8.11,33.98,4.59
STATION_A,North Pacific,45.0,-150.0,2022-04-01,500,3.55,33.5,3.84
STATION_B,Equatorial,0.0,-30.0,2022-04-01,0,28.91,35.0,6.46
STATION_B,Equatorial,0.0,-30.0,2022-04-01,50,25.66,35.31,5.78
STATION_B,Equatorial,0.0,-30.0,2022-04-01,100,13.11,35.59,6.34
STATION_B,Equatorial,0.0,-30.0,2022-04-01,200,8.11,35.95,6.04
STATION_B,Equatorial,0.0,-30.0,2022-04-01,500,5.05,35.0,5.14
STATION_C,South Atlantic,-35.0,-20.0,2022-04-01,0,14.11,35.5,6.89
STATION_C,South Atlantic,-35.0,-20.0,2022-04-01,50,10.86,35.65,6.21
STATION_C,South Atlantic,-35.0,-20.0,2022-04-01,100,13.11,35.79,5.29
STATION_C,South Atlantic,-35.0,-20.0,2022-04-01,200,8.11,35.98,4.99
STATION_C,South Atlantic,-35.0,-20.0,2022-04-01,500,3.05,35.5,4.29
STATION_A,North Pacific,45.0,-150.0,2022-05-01,0,17.57,33.5,5.39
STATION_A,North Pacific,45.0,-150.0,2022-05-01,50,14.32,33.65,4.87
STATION_A,North Pacific,45.0,-150.0,2022-05-01,100,12.7,33.79,4.82
STATION_A,North Pacific,45.0,-150.0,2022-05-01,200,7.97,33.98,4.54
STATION_A,North Pacific,45.0,-150.0,2022-05-01,500,3.55,33.5,3.8
STATION_B,Equatorial,0.0,-30.0,2022-05-01,0,28.86,35.0,5.71
STATION_B,Equatorial,0.0,-30.0,2022-05-01,50,25.61,35.31,5.19
STATION_B,Equatorial,0.0,-30.0,2022-05-01,100,12.7,35.59,6.27
STATION_B,Equatorial,0.0,-30.0,2022-05-01,200,7.97,35.95,5.99
STATION_B,Equatorial,0.0,-30.0,2022-05-01,500,5.05,35.0,5.1
STATION_C,South Atlantic,-35.0,-20.0,2022-05-01,0,14.64,35.5,6.09
STATION_C,South Atlantic,-35.0,-20.0,2022-05-01,50,11.39,35.65,5.56
STATION_C,South Atlantic,-35.0,-20.0,2022-05-01,100,12.7,35.79,5.22
STATION_C,South Atlantic,-35.0,-20.0,2022-05-01,200,7.97,35.98,4.94
STATION_C,South Atlantic,-35.0,-20.0,2022-05-01,500,3.05,35.5,4.25
STATION_A,North Pacific,45.0,-150.0,2022-06-01,0,16.11,33.5,4.99
STATION_A,North Pacific,45.0,-150.0,2022-06-01,50,12.86,33.65,4.58
STATION_A,North Pacific,45.0,-150.0,2022-06-01,100,11.61,33.79,4.64
STATION_A,North Pacific,45.0,-150.0,2022-06-01,200,7.61,33.98,4.39
STATION_A,North Pacific,45.0,-150.0,2022-06-01,500,3.55,33.5,3.69
STATION_B,Equatorial,0.0,-30.0,2022-06-01,0,28.75,35.0,5.18
STATION_B,Equatorial,0.0,-30.0,2022-06-01,50,25.5,35.31,4.76
STATION_B,Equatorial,0.0,-30.0,2022-06-01,100,11.61,35.59,6.09
STATION_B,Equatorial,0.0,-30.0,2022-06-01,200,7.61,35.95,5.84
STATION_B,Equatorial,0.0,-30.0,2022-06-01,500,5.05,35.0,4.99
STATION_C,South Atlantic,-35.0,-20.0,2022-06-01,0,16.11,35.5,5.39
STATION_C,South Atlantic,-35.0,-20.0,2022-06-01,50,12.86,35.65,4.98
STATION_C,South Atlantic,-35.0,-20.0,2022-06-01,100,11.61,35.79,5.04
STATION_C,South Atlantic,-35.0,-20.0,2022-06-01,200,7.61,35.98,4.79
STATION_C,South Atlantic,-35.0,-20.0,2022-06-01,500,3.05,35.5,4.14
STATION_A,North Pacific,45.0,-150.0,2022-07-01,0,14.11,33.5,4.99
STATION_A,North Pacific,45.0,-150.0,2022-07-01,50,10.86,33.65,4.61
STATION_A,North Pacific,45.0,-150.0,2022-07-01,100,10.11,33.79,4.39
STATION_A,North Pacific,45.0,-150.0,2022-07-01,200,7.11,33.98,4.19
STATION_A,North Pacific,45.0,-150.0,2022-07-01,500,3.55,33.5,3.54
STATION_B,Equatorial,0.0,-30.0,2022-07-01,0,28.61,35.0,4.99
STATION_B,Equatorial,0.0,-30.0,2022-07-01,50,25.36,35.31,4.61
STATION_B,Equatorial,0.0,-30.0,2022-07-01,100,10.11,35.59,5.84
STATION_B,Equatorial,0.0,-30.0,2022-07-01,200,7.11,35.95,5.64
STATION_B,Equatorial,0.0,-30.0,2022-07-01,500,5.05,35.0,4.84
STATION_C,South Atlantic,-35.0,-20.0,2022-07-01,0,18.11,35.5,4.99
STATION_C,South Atlantic,-35.0,-20.0,2022-07-01,50,14.86,35.65,4.61
STATION_C,South Atlantic,-35.0,-20.0,2022-07-01,100,10.11,35.79,4.79
STATION_C,South Atlantic,-35.0,-20.0,2022-07-01,200,7.11,35.98,4.59
STATION_C,South Atlantic,-35.0,-20.0,2022-07-01,500,3.05,35.5,3.99
STATION_A,North Pacific,45.0,-150.0,2022-08-01,0,12.11,33.5,5.39
STATION_A,North Pacific,45.0,-150.0,2022-08-01,50,8.86,33.65,4.98
STATION_A,North Pacific,45.0,-150.0,2022-08-01,100,8.61,33.79,4.14
STATION_A,North Pacific,45.0,-150.0,2022-08-01,200,6.61,33.98,3.99
STATION_A,North Pacific,45.0,-150.0,2022-08-01,500,3.55,33.5,3.39
STATION_B,Equatorial,0.0,-30.0,2022-08-01,0,28.46,35.0,5.21
STATION_B,Equatorial,0.0,-30.0,2022-08-01,50,25.21,35.31,4.79
STATION_B,Equatorial,0.0,-30.0,2022-08-01,100,8.61,35.59,5.59
STATION_B,Equatorial,0.0,-30.0,2022-08-01,200,6.61,35.95,5.44
STATION_B,Equatorial,0.0,-30.0,2022-08-01,500,5.05,35.0,4.69
STATION_C,South Atlantic,-35.0,-20.0,2022-08-01,0,20.11,35.5,4.99
STATION_C,South Atlantic,-35.0,-20.0,2022-08-01,50,16.86,35.65,4.58
STATION_C,South Atlantic,-35.0,-20.0,2022-08-01,100,8.61,35.79,4.54
STATION_C,South Atlantic,-35.0,-20.0,2022-08-01,200,6.61,35.98,4.39
STATION_C,South Atlantic,-35.0,-20.0,2022-08-01,500,3.05,35.5,3.84
STATION_A,North Pacific,45.0,-150.0,2022-09-01,0,10.64,33.5,6.09
STATION_A,North Pacific,45.0,-150.0,2022-09-01,50,7.39,33.65,5.56
STATION_A,North Pacific,45.0,-150.0,2022-09-01,100,7.51,33.79,3.96
STATION_A,North Pacific,45.0,-150.0,2022-09-01,200,6.24,33.98,3.84
STATION_A,North Pacific,45.0,-150.0,2022-09-01,500,3.55,33.5,3.28
STATION_B,Equatorial,0.0,-30.0,2022-09-01,0,28.35,35.0,5.77
STATION_B,Equatorial,0.0,-30.0,2022-09-01,50,25.1,35.31,5.24
STATION_B,Equatorial,0.0,-30.0,2022-09-01,100,7.51,35.59,5.41
STATION_B,Equatorial,0.0,-30.0,2022-09-01,200,6.24,35.95,5.29
STATION_B,Equatorial,0.0,-30.0,2022-09-01,500,5.05,35.0,4.58
STATION_C,South Atlantic,-35.0,-20.0,2022-09-01,0,21.57,35.5,5.39
STATION_C,South Atlantic,-35.0,-20.0,2022-09-01,50,18.32,35.65,4.87
STATION_C,South Atlantic,-35.0,-20.0,2022-09-01,100,7.51,35.79,4.36
STATION_C,South Atlantic,-35.0,-20.0,2022-09-01,200,6.24,35.98,4.24
STATION_C,South Atlantic,-35.0,-20.0,2022-09-01,500,3.05,35.5,3.73
STATION_A,North Pacific,45.0,-150.0,2022-10-01,0,10.11,33.5,6.89
STATION_A,North Pacific,45.0,-150.0,2022-10-01,50,6.86,33.65,6.21
STATION_A,North Pacific,45.0,-150.0,2022-10-01,100,7.11,33.79,3.89
STATION_A,North Pacific,45.0,-150.0,2022-10-01,200,6.11,33.98,3.79
STATION_A,North Pacific,45.0,-150.0,2022-10-01,500,3.55,33.5,3.24
STATION_B,Equatorial,0.0,-30.0,2022-10-01,0,28.3,35.0,6.52
STATION_B,Equatorial,0.0,-30.0,2022-10-01,50,25.05,35.31,5.84
STATION_B,Equatorial,0.0,-30.0,2022-10-01,100,7.11,35.59,5.34
STATION_B,Equatorial,0.0,-30.0,2022-10-01,200,6.11,35.95,5.24
STATION_B,Equatorial,0.0,-30.0,2022-10-01,500,5.05,35.0,4.54
STATION_C,South Atlantic,-35.0,-20.0,2022-10-01,0,22.11,35.5,6.09
STATION_C,South Atlantic,-35.0,-20.0,2022-10-01,50,18.86,35.65,5.41
STATION_C,South Atlantic,-35.0,-20.0,2022-10-01,100,7.11,35.79,4.29
STATION_C,South Atlantic,-35.0,-20.0,2022-10-01,200,6.11,35.98,4.19
STATION_C,South Atlantic,-35.0,-20.0,2022-10-01,500,3.05,35.5,3.69
STATION_A,North Pacific,45.0,-150.0,2022-11-01,0,10.64,33.5,7.59
STATION_A,North Pacific,45.0,-150.0,2022-11-01,50,7.39,33.65,6.76
STATION_A,North Pacific,45.0,-150.0,2022-11-01,100,7.51,33.79,3.96
STATION_A,North Pacific,45.0,-150.0,2022-11-01,200,6.24,33.98,3.84
STATION_A,North Pacific,45.0,-150.0,2022-11-01,500,3.55,33.5,3.28
STATION_B,Equatorial,0.0,-30.0,2022-11-01,0,28.35,35.0,7.27
STATION_B,Equatorial,0.0,-30.0,2022-11-01,50,25.1,35.31,6.44
STATION_B,Equatorial,0.0,-30.0,2022-11-01,100,7.51,35.59,5.41
STATION_B,Equatorial,0.0,-30.0,2022-11-01,200,6.24,35.95,5.29
STATION_B,Equatorial,0.0,-30.0,2022-11-01,500,5.05,35.0,4.58
STATION_C,South Atlantic,-35.0,-20.0,2022-11-01,0,21.57,35.5,6.89
STATION_C,South Atlantic,-35.0,-20.0,2022-11-01,50,18.32,35.65,6.07
STATION_C,South Atlantic,-35.0,-20.0,2022-11-01,100,7.51,35.79,4.36
STATION_C,South Atlantic,-35.0,-20.0,2022-11-01,200,6.24,35.98,4.24
STATION_C,South Atlantic,-35.0,-20.0,2022-11-01,500,3.05,35.5,3.73
STATION_A,North Pacific,45.0,-150.0,2022-12-01,0,12.1,33.5,7.99
STATION_A,North Pacific,45.0,-150.0,2022-12-01,50,8.85,33.65,7.05
STATION_A,North Pacific,45.0,-150.0,2022-12-01,100,8.6,33.79,4.14
STATION_A,North Pacific,45.0,-150.0,2022-12-01,200,6.61,33.98,3.99
STATION_A,North Pacific,45.0,-150.0,2022-12-01,500,3.55,33.5,3.39
STATION_B,Equatorial,0.0,-30.0,2022-12-01,0,28.46,35.0,7.8
STATION_B,Equatorial,0.0,-30.0,2022-12-01,50,25.21,35.31,6.87
STATION_B,Equatorial,0.0,-30.0,2022-12-01,100,8.6,35.59,5.59
STATION_B,Equatorial,0.0,-30.0,2022-12-01,200,6.61,35.95,5.44
STATION_B,Equatorial,0.0,-30.0,2022-12-01,500,5.05,35.0,4.69
STATION_C,South Atlantic,-35.0,-20.0,2022-12-01,0,20.11,35.5,7.59
STATION_C,South Atlantic,-35.0,-20.0,2022-12-01,50,16.86,35.65,6.65
STATION_C,South Atlantic,-35.0,-20.0,2022-12-01,100,8.6,35.79,4.54
STATION_C,South Atlantic,-35.0,-20.0,2022-12-01,200,6.61,35.98,4.39
STATION_C,South Atlantic,-35.0,-20.0,2022-12-01,500,3.05,35.5,3.84
STATION_A,North Pacific,45.0,-150.0,2023-01-01,0,14.12,33.5,7.99
STATION_A,North Pacific,45.0,-150.0,2023-01-01,50,10.87,33.65,7.01
STATION_A,North Pacific,45.0,-150.0,2023-01-01,100,10.12,33.79,4.39
STATION_A,North Pacific,45.0,-150.0,2023-01-01,200,7.12,33.98,4.19
STATION_A,North Pacific,45.0,-150.0,2023-01-01,500,3.56,33.5,3.54
STATION_B,Equatorial,0.0,-30.0,2023-01-01,0,28.62,35.0,7.99
STATION_B,Equatorial,0.0,-30.0,2023-01-01,50,25.37,35.31,7.01
STATION_B,Equatorial,0.0,-30.0,2023-01-01,100,10.12,35.59,5.84
STATION_B,Equatorial,0.0,-30.0,2023-01-01,200,7.12,35.95,5.64
STATION_B,Equatorial,0.0,-30.0,2023-01-01,500,5.06,35.0,4.84
STATION_C,South Atlantic,-35.0,-20.0,2023-01-01,0,18.12,35.5,7.99
STATION_C,South Atlantic,-35.0,-20.0,2023-01-01,50,14.87,35.65,7.01
STATION_C,South Atlantic,-35.0,-20.0,2023-01-01,100,10.12,35.79,4.79
STATION_C,South Atlantic,-35.0,-20.0,2023-01-01,200,7.12,35.98,4.59
STATION_C,South Atlantic,-35.0,-20.0,2023-01-01,500,3.06,35.5,3.99
STATION_A,North Pacific,45.0,-150.0,2023-02-01,0,16.12,33.5,7.59
STATION_A,North Pacific,45.0,-150.0,2023-02-01,50,12.87,33.65,6.65
STATION_A,North Pacific,45.0,-150.0,2023-02-01,100,11.62,33.79,4.64
STATION_A,North Pacific,45.0,-150.0,2023-02-01,200,7.62,33.98,4.39
STATION_A,North Pacific,45.0,-150.0,2023-02-01,500,3.56,33.5,3.69
STATION_B,Equatorial,0.0,-30.0,2023-02-01,0,28.77,35.0,7.77
STATION_B,Equatorial,0.0,-30.0,2023-02-01,50,25.52,35.31,6.84
STATION_B,Equatorial,0.0,-30.0,2023-02-01,100,11.62,35.59,6.09
STATION_B,Equatorial,0.0,-30.0,2023-02-01,200,7.62,35.95,5.84
STATION_B,Equatorial,0.0,-30.0,2023-02-01,500,5.06,35.0,4.99
STATION_C,South Atlantic,-35.0,-20.0,2023-02-01,0,16.12,35.5,7.99
STATION_C,South Atlantic,-35.0,-20.0,2023-02-01,50,12.87,35.65,7.05
STATION_C,South Atlantic,-35.0,-20.0,2023-02-01,100,11.62,35.79,5.04
STATION_C,South Atlantic,-35.0,-20.0,2023-02-01,200,7.62,35.98,4.79
STATION_C,South Atlantic,-35.0,-20.0,2023-02-01,500,3.06,35.5,4.14
STATION_A,North Pacific,45.0,-150.0,2023-03-01,0,17.58,33.5,6.89
STATION_A,North Pacific,45.0,-150.0,2023-03-01,50,14.33,33.65,6.07
STATION_A,North Pacific,45.0,-150.0,2023-03-01,100,12.72,33.79,4.82
STATION_A,North Pacific,45.0,-150.0,2023-03-01,200,7.99,33.98,4.53
STATION_A,North Pacific,45.0,-150.0,2023-03-01,500,3.56,33.5,3.8
STATION_B,Equatorial,0.0,-30.0,2023-03-01,0,28.88,35.0,7.21
STATION_B,Equatorial,0.0,-30.0,2023-03-01,50,25.63,35.31,6.39
STATION_B,Equatorial,0.0,-30.0,2023-03-01,100,12.72,35.59,6.27
STATION_B,Equatorial,0.0,-30.0,2023-03-01,200,7.99,35.95,5.98
STATION_B,Equatorial,0.0,-30.0,2023-03-01,500,5.06,35.0,5.1
STATION_C,South Atlantic,-35.0,-20.0,2023-03-01,0,14.66,35.5,7.58
STATION_C,South Atlantic,-35.0,-20.0,2023-03-01,50,11.41,35.65,6.76
STATION_C,South Atlantic,-35.0,-20.0,2023-03-01,100,12.72,35.79,5.22
STATION_C,South Atlantic,-35.0,-20.0,2023-03-01,200,7.99,35.98,4.93
STATION_C,South Atlantic,-35.0,-20.0,2023-03-01,500,3.06,35.5,4.25
STATION_A,North Pacific,45.0,-150.0,2023-04-01,0,18.12,33.5,6.09
STATION_A,North Pacific,45.0,-150.0,2023-04-01,50,14.87,33.65,5.41
STATION_A,North Pacific,45.0,-150.0,2023-04-01,100,13.12,33.79,4.89
STATION_A,North Pacific,45.0,-150.0,2023-04-01,200,8.12,33.98,4.59
STATION_A,North Pacific,45.0,-150.0,2023-04-01,500,3.56,33.5,3.84
STATION_B,Equatorial,0.0,-30.0,2023-04-01,0,28.92,35.0,6.46
STATION_B,Equatorial,0.0,-30.0,2023-04-01,50,25.67,35.31,5.78
STATION_B,Equatorial,0.0,-30.0,2023-04-01,100,13.12,35.59,6.34
STATION_B,Equatorial,0.0,-30.0,2023-04-01,200,8.12,35.95,6.04
STATION_B,Equatorial,0.0,-30.0,2023-04-01,500,5.06,35.0,5.14
STATION_C,South Atlantic,-35.0,-20.0,2023-04-01,0,14.12,35.5,6.89
STATION_C,South Atlantic,-35.0,-20.0,2023-04-01,50,10.87,35.65,6.21
STATION_C,South Atlantic,-35.0,-20.0,2023-04-01,100,13.12,35.79,5.29
STATION_C,South Atlantic,-35.0,-20.0,2023-04-01,200,8.12,35.98,4.99
STATION_C,South Atlantic,-35.0,-20.0,2023-04-01,500,3.06,35.5,4.29
STATION_A,North Pacific,45.0,-150.0,2023-05-01,0,17.58,33.5,5.39
STATION_A,North Pacific,45.0,-150.0,2023-05-01,50,14.33,33.65,4.87
STATION_A,North Pacific,45.0,-150.0,2023-05-01,100,12.72,33.79,4.82
STATION_A,North Pacific,45.0,-150.0,2023-05-01,200,7.99,33.98,4.53
STATION_A,North Pacific,45.0,-150.0,2023-05-01,500,3.56,33.5,3.8
STATION_B,Equatorial,0.0,-30.0,2023-05-01,0,28.88,35.0,5.71
STATION_B,Equatorial,0.0,-30.0,2023-05-01,50,25.63,35.31,5.19
STATION_B,Equatorial,0.0,-30.0,2023-05-01,100,12.72,35.59,6.27
STATION_B,Equatorial,0.0,-30.0,2023-05-01,200,7.99,35.95,5.98
STATION_B,Equatorial,0.0,-30.0,2023-05-01,500,5.06,35.0,5.1
STATION_C,South Atlantic,-35.0,-20.0,2023-05-01,0,14.66,35.5,6.08
STATION_C,South Atlantic,-35.0,-20.0,2023-05-01,50,11.41,35.65,5.56
STATION_C,South Atlantic,-35.0,-20.0,2023-05-01,100,12.72,35.79,5.22
STATION_C,South Atlantic,-35.0,-20.0,2023-05-01,200,7.99,35.98,4.93
STATION_C,South Atlantic,-35.0,-20.0,2023-05-01,500,3.06,35.5,4.25
STATION_A,North Pacific,45.0,-150.0,2023-06-01,0,16.12,33.5,4.99
STATION_A,North Pacific,45.0,-150.0,2023-06-01,50,12.87,33.65,4.57
STATION_A,North Pacific,45.0,-150.0,2023-06-01,100,11.62,33.79,4.64
STATION_A,North Pacific,45.0,-150.0,2023-06-01,200,7.62,33.98,4.39
STATION_A,North Pacific,45.0,-150.0,2023-06-01,500,3.56,33.5,3.69
STATION_B,Equatorial,0.0,-30.0,2023-06-01,0,28.77,35.0,5.17
STATION_B,Equatorial,0.0,-30.0,2023-06-01,50,25.52,35.31,4.76
STATION_B,Equatorial,0.0,-30.0,2023-06-01,100,11.62,35.59,6.09
STATION_B,Equatorial,0.0,-30.0,2023-06-01,200,7.62,35.95,5.84
STATION_B,Equatorial,0.0,-30.0,2023-06-01,500,5.06,35.0,4.99
STATION_C,South Atlantic,-35.0,-20.0,2023-06-01,0,16.12,35.5,5.39
STATION_C,South Atlantic,-35.0,-20.0,2023-06-01,50,12.87,35.65,4.97
STATION_C,South Atlantic,-35.0,-20.0,2023-06-01,100,11.62,35.79,5.04
STATION_C,South Atlantic,-35.0,-20.0,2023-06-01,200,7.62,35.98,4.79
STATION_C,South Atlantic,-35.0,-20.0,2023-06-01,500,3.06,35.5,4.14
STATION_A,North Pacific,45.0,-150.0,2023-07-01,0,14.12,33.5,4.99
STATION_A,North Pacific,45.0,-150.0,2023-07-01,50,10.87,33.65,4.61
STATION_A,North Pacific,45.0,-150.0,2023-07-01,100,10.12,33.79,4.39
STATION_A,North Pacific,45.0,-150.0,2023-07-01,200,7.12,33.98,4.19
STATION_A,North Pacific,45.0,-150.0,2023-07-01,500,3.56,33.5,3.54
STATION_B,Equatorial,0.0,-30.0,2023-07-01,0,28.62,35.0,4.99
STATION_B,Equatorial,0.0,-30.0,2023-07-01,50,25.37,35.31,4.61
STATION_B,Equatorial,0.0,-30.0,2023-07-01,100,10.12,35.59,5.84
STATION_B,Equatorial,0.0,-30.0,2023-07-01,200,7.12,35.95,5.64
STATION_B,Equatorial,0.0,-30.0,2023-07-01,500,5.06,35.0,4.84
STATION_C,South Atlantic,-35.0,-20.0,2023-07-01,0,18.12,35.5,4.99
STATION_C,South Atlantic,-35.0,-20.0,2023-07-01,50,14.87,35.65,4.61
STATION_C,South Atlantic,-35.0,-20.0,2023-07-01,100,10.12,35.79,4.79
STATION_C,South Atlantic,-35.0,-20.0,2023-07-01,200,7.12,35.98,4.59
STATION_C,South Atlantic,-35.0,-20.0,2023-07-01,500,3.06,35.5,3.99
STATION_A,North Pacific,45.0,-150.0,2023-08-01,0,12.12,33.5,5.39
STATION_A,North Pacific,45.0,-150.0,2023-08-01,50,8.87,33.65,4.97
STATION_A,North Pacific,45.0,-150.0,2023-08-01,100,8.62,33.79,4.14
STATION_A,North Pacific,45.0,-150.0,2023-08-01,200,6.62,33.98,3.99
STATION_A,North Pacific,45.0,-150.0,2023-08-01,500,3.56,33.5,3.39
STATION_B,Equatorial,0.0,-30.0,2023-08-01,0,28.47,35.0,5.2
STATION_B,Equatorial,0.0,-30.0,2023-08-01,50,25.22,35.31,4.79
STATION_B,Equatorial,0.0,-30.0,2023-08-01,100,8.62,35.59,5.59
STATION_B,Equatorial,0.0,-30.0,2023-08-01,200,6.62,35.95,5.44
STATION_B,Equatorial,0.0,-30.0,2023-08-01,500,5.06,35.0,4.69
STATION_C,South Atlantic,-35.0,-20.0,2023-08-01,0,20.12,35.5,4.99
STATION_C,South Atlantic,-35.0,-20.0,2023-08-01,50,16.87,35.65,4.57
STATION_C,South Atlantic,-35.0,-20.0,2023-08-01,100,8.62,35.79,4.54
STATION_C,South Atlantic,-35.0,-20.0,2023-08-01,200,6.62,35.98,4.39
STATION_C,South Atlantic,-35.0,-20.0,2023-08-01,500,3.06,35.5,3.84
STATION_A,North Pacific,45.0,-150.0,2023-09-01,0,10.66,33.5,6.08
STATION_A,North Pacific,45.0,-150.0,2023-09-01,50,7.41,33.65,5.56
STATION_A,North Pacific,45.0,-150.0,2023-09-01,100,7.52,33.79,3.95
STATION_A,North Pacific,45.0,-150.0,2023-09-01,200,6.25,33.98,3.84
STATION_A,North Pacific,45.0,-150.0,2023-09-01,500,3.56,33.5,3.28
STATION_B,Equatorial,0.0,-30.0,2023-09-01,0,28.36,35.0,5.76
STATION_B,Equatorial,0.0,-30.0,2023-09-01,50,25.11,35.31,5.24
STATION_B,Equatorial,0.0,-30.0,2023-09-01,100,7.52,35.59,5.4
STATION_B,Equatorial,0.0,-30.0,2023-09-01,200,6.25,35.95,5.29
STATION_B,Equatorial,0.0,-30.0,2023-09-01,500,5.06,35.0,4.58
STATION_C,South Atlantic,-35.0,-20.0,2023-09-01,0,21.58,35.5,5.39
STATION_C,South Atlantic,-35.0,-20.0,2023-09-01,50,18.33,35.65,4.87
STATION_C,South Atlantic,-35.0,-20.0,2023-09-01,100,7.52,35.79,4.35
STATION_C,South Atlantic,-35.0,-20.0,2023-09-01,200,6.25,35.98,4.24
STATION_C,South Atlantic,-35.0,-20.0,2023-09-01,500,3.06,35.5,3.73
STATION_A,North Pacific,45.0,-150.0,2023-10-01,0,10.12,33.5,6.89
STATION_A,North Pacific,45.0,-150.0,2023-10-01,50,6.87,33.65,6.21
STATION_A,North Pacific,45.0,-150.0,2023-10-01,100,7.12,33.79,3.89
STATION_A,North Pacific,45.0,-150.0,2023-10-01,200,6.12,33.98,3.79
STATION_A,North Pacific,45.0,-150.0,2023-10-01,500,3.56,33.5,3.24
STATION_B,Equatorial,0.0,-30.0,2023-10-01,0,28.32,35.0,6.52
STATION_B,Equatorial,0.0,-30.0,2023-10-01,50,25.07,35.31,5.84
STATION_B,Equatorial,0.0,-30.0,2023-10-01,100,7.12,35.59,5.34
STATION_B,Equatorial,0.0,-30.0,2023-10-01,200,6.12,35.95,5.24
STATION_B,Equatorial,0.0,-30.0,2023-10-01,500,5.06,35.0,4.54
STATION_C,South Atlantic,-35.0,-20.0,2023-10-01,0,22.12,35.5,6.09
STATION_C,South Atlantic,-35.0,-20.0,2023-10-01,50,18.87,35.65,5.41
STATION_C,South Atlantic,-35.0,-20.0,2023-10-01,100,7.12,35.79,4.29
STATION_C,South Atlantic,-35.0,-20.0,2023-10-01,200,6.12,35.98,4.19
STATION_C,South Atlantic,-35.0,-20.0,2023-10-01,500,3.06,35.5,3.69
STATION_A,North Pacific,45.0,-150.0,2023-11-01,0,10.66,33.5,7.58
STATION_A,North Pacific,45.0,-150.0,2023-11-01,50,7.41,33.65,6.76
STATION_A,North Pacific,45.0,-150.0,2023-11-01,100,7.52,33.79,3.95
STATION_A,North Pacific,45.0,-150.0,2023-11-01,200,6.25,33.98,3.84
STATION_A,North Pacific,45.0,-150.0,2023-11-01,500,3.56,33.5,3.28
STATION_B,Equatorial,0.0,-30.0,2023-11-01,0,28.36,35.0,7.26
STATION_B,Equatorial,0.0,-30.0,2023-11-01,50,25.11,35.31,6.44
STATION_B,Equatorial,0.0,-30.0,2023-11-01,100,7.52,35.59,5.4
STATION_B,Equatorial,0.0,-30.0,2023-11-01,200,6.25,35.95,5.29
STATION_B,Equatorial,0.0,-30.0,2023-11-01,500,5.06,35.0,4.58
STATION_C,South Atlantic,-35.0,-20.0,2023-11-01,0,21.58,35.5,6.89
STATION_C,South Atlantic,-35.0,-20.0,2023-11-01,50,18.33,35.65,6.07
STATION_C,South Atlantic,-35.0,-20.0,2023-11-01,100,7.52,35.79,4.35
STATION_C,South Atlantic,-35.0,-20.0,2023-11-01,200,6.25,35.98,4.24
STATION_C,South Atlantic,-35.0,-20.0,2023-11-01,500,3.06,35.5,3.73
STATION_A,North Pacific,45.0,-150.0,2023-12-01,0,12.12,33.5,7.99
STATION_A,North Pacific,45.0,-150.0,2023-12-01,50,8.87,33.65,7.05
STATION_A,North Pacific,45.0,-150.0,2023-12-01,100,8.62,33.79,4.14
STATION_A,North Pacific,45.0,-150.0,2023-12-01,200,6.62,33.98,3.99
STATION_A,North Pacific,45.0,-150.0,2023-12-01,500,3.56,33.5,3.39
STATION_B,Equatorial,0.0,-30.0,2023-12-01,0,28.47,35.0,7.8
STATION_B,Equatorial,0.0,-30.0,2023-12-01,50,25.22,35.31,6.87
STATION_B,Equatorial,0.0,-30.0,2023-12-01,100,8.62,35.59,5.59
STATION_B,Equatorial,0.0,-30.0,2023-12-01,200,6.62,35.95,5.44
STATION_B,Equatorial,0.0,-30.0,2023-12-01,500,5.06,35.0,4.69
STATION_C,South Atlantic,-35.0,-20.0,2023-12-01,0,20.12,35.5,7.59
STATION_C,South Atlantic,-35.0,-20.0,2023-12-01,50,16.87,35.65,6.65
STATION_C,South Atlantic,-35.0,-20.0,2023-12-01,100,8.62,35.79,4.54
STATION_C,South Atlantic,-35.0,-20.0,2023-12-01,200,6.62,35.98,4.39
STATION_C,South Atlantic,-35.0,-20.0,2023-12-01,500,3.06,35.5,3.84
STATION_A,North Pacific,45.0,-150.0,2024-01-01,0,14.13,33.5,7.99
STATION_A,North Pacific,45.0,-150.0,2024-01-01,50,10.88,33.65,7.01
STATION_A,North Pacific,45.0,-150.0,2024-01-01,100,10.13,33.79,4.39
STATION_A,North Pacific,45.0,-150.0,2024-01-01,200,7.13,33.98,4.19
STATION_A,North Pacific,45.0,-150.0,2024-01-01,500,3.57,33.5,3.54
STATION_B,Equatorial,0.0,-30.0,2024-01-01,0,28.64,35.0,7.99
STATION_B,Equatorial,0.0,-30.0,2024-01-01,50,25.39,35.31,7.01
STATION_B,Equatorial,0.0,-30.0,2024-01-01,100,10.13,35.59,5.84
STATION_B,Equatorial,0.0,-30.0,2024-01-01,200,7.13,35.95,5.64
STATION_B,Equatorial,0.0,-30.0,2024-01-01,500,5.07,35.0,4.84
